,DOUBLE
2011-04-05,0.002428588096037583
2011-04-06,-0.010322585332956359
2011-04-07,-0.002257201972014485
2011-04-08,-0.00347067407751034
2011-04-11,-0.0039041754918805955
2011-04-12,-0.0035957112015389935
2011-04-13,-0.0029452275524618253
2011-04-14,-0.004494154054428757
2011-04-15,0.0033009938501576673
2011-04-18,0.00811227629231056
2011-04-19,-0.002682259840351145
2011-04-20,-0.0006628596591406349
2011-04-21,-0.0017160091484296684
2011-04-25,0.007983827213020859
2011-04-26,0.0010444904875308633
2011-04-27,0.0002974669880073213
2011-04-28,0.00454719591611955
2011-05-02,-0.0038224760245919465
2011-05-06,0.0028533481088711724
2011-05-09,0.0012540135850670061
2011-05-10,0.0003042558038539155
2011-05-11,-0.0014133778053848937
2011-05-12,0.003057484680839893
2011-05-13,0.0013959159962554386
2011-05-16,0.007556698641084566
2011-05-17,0.02264135199178862
2011-05-18,-0.0033066545678072253
2011-05-19,0.006807441820764759
2011-05-20,0.0034800668828818024
2011-05-23,2.9461583905768945e-06
2011-05-24,-0.009265698758018793
2011-05-25,0.003973984658692637
2011-05-26,-0.0010091033430026913
2011-05-27,0.004605954581981491
2011-05-31,-0.0005747186951972141
2011-06-01,0.0018634495818737366
2011-06-02,-0.0008226066320705138
2011-06-03,-0.004291700211403416
2011-06-06,0.03454385705069178
2011-06-07,-0.00372741631217849
2011-06-08,0.0016154157941774458
2011-06-09,0.0016125694689230166
2011-06-10,0.00980243967283937
2011-06-13,-0.007893283611992716
2011-06-14,-0.012281819703487799
2011-06-15,0.003605493198942945
2011-06-16,-0.009540264871661434
2011-06-17,0.009336982216754375
2011-06-20,0.0031039055000071647
2011-06-21,-0.0008437589766620449
2011-06-22,0.0013913640816268554
2011-06-23,0.005237496953846217
2011-06-24,-0.00663210184729115
2011-06-27,0.008188245916429682
2011-06-28,0.00023658724735016256
2011-06-29,-0.004407088255424709
2011-06-30,0.00039452495974234077
2011-07-01,0.003269169705465992
2011-07-05,0.002705189114031305
2011-07-06,0.005646704736967383
2011-07-07,-0.0012912852247707034
2011-07-08,0.00047582745386147516
2011-07-11,0.0011163059728573582
2011-07-12,0.006720795220969474
2011-07-13,-0.003948965374740336
2011-07-14,0.002143026202081475
2011-07-15,0.0002946487976428667
2011-07-19,0.001279464394036665
2011-07-20,0.00027725235218537523
2011-07-21,-0.004138325028699151
2011-07-22,0.004529099426198567
2011-07-25,0.0005158099005636149
2011-07-26,0.003049040318405265
2011-07-27,0.0042651282466573265
2011-07-28,-0.004001321774497102
2011-07-29,0.005685315664565215
2011-08-01,-0.0035557336982998166
2011-08-02,-0.00016611039019799167
2011-08-03,0.0012471535377445563
2011-08-04,0.003591717916126157
2011-08-05,0.004595206598661351
2011-08-08,0.00586960513603768
2011-08-09,-0.0016742270722306476
2011-08-10,-0.04065997957350065
2011-08-11,-0.011319107527755097
2011-08-12,0.015136843727849106
2011-08-15,-0.002578662025353406
2011-08-16,-0.0019229898287978445
2011-08-17,0.0007521595592879658
2011-08-18,0.01778314607765525
2011-08-19,0.011366690573574131
2011-08-22,0.006642046531923974
2011-08-23,0.0023173199761988813
2011-08-24,0.005351047081435131
2011-08-25,-0.02126461592123044
2011-08-26,-0.006308244590470949
2011-08-29,-0.01514235176925145
2011-08-30,0.0014296406404319827
2011-08-31,-0.0036382607368996996
2011-09-01,-0.005453205060666683
2011-09-02,0.008587465521026585
2011-09-06,0.01772135137452517
2011-09-07,-0.0020811553935310336
2011-09-08,-0.0012486045556594381
2011-09-09,0.0066474668082710684
2011-09-12,-0.001780501758201208
2011-09-13,-0.007002518447025638
2011-09-14,0.0010149046678702947
2011-09-15,-0.0009573984111929402
2011-09-16,0.0018401267842958237
2011-09-20,0.0037581139915043096
2011-09-21,-0.00026939935889991914
2011-09-22,0.009163290545863447
2011-09-26,0.011346086064668876
2011-09-29,-0.018907735677321163
2011-09-30,0.002510458305974967
2011-10-03,0.016357190386906438
2011-10-04,0.004146172913077234
2011-10-11,-0.002862880271993766
2011-10-13,0.021599447224847898
2011-10-14,-0.001783551490160197
2011-10-17,0.00217917678275975
2011-10-18,-0.002524837571008619
2011-10-19,-0.00952396347906475
2011-10-20,0.006581214579271073
2011-10-21,-0.0028640124853825
2011-10-24,-0.01314864727886644
2011-10-25,0.010057777095428001
2011-10-26,-0.006568397333338875
2011-10-27,0.018355478975446267
2011-10-28,-0.0029875935399816013
2011-10-31,0.0014055990481758006
2011-11-01,0.0024113963552828328
2011-11-02,0.003073137604938459
2011-11-04,0.00441557719054245
2011-11-07,-0.0061249430128377
2011-11-08,0.009110927251971629
2011-11-09,0.0019239816300976
2011-11-10,0.0021227170403000893
2011-11-11,-0.0030980038518801344
2011-11-14,-0.00033201114835354506
2011-11-15,-0.0014208418432969797
2011-11-16,0.0028155164256115353
2011-11-17,0.0009758949854139247
2011-11-18,0.0048111886093213955
2011-11-21,-0.00919580057981564
2011-11-22,0.0038683426494234164
2011-11-25,-0.003136512003842605
2011-11-28,-0.010506206842901359
2011-11-29,-0.008970629692495633
2011-11-30,0.00341796875
2011-12-01,0.009186809929036567
2011-12-02,0.0056228123541379495
2011-12-05,-0.00384454080839602
2011-12-06,0.0038094627856074797
2011-12-07,-0.0009601158124874333
2011-12-08,0.0019047619047618393
2011-12-09,-0.004679834595405467
2011-12-12,-0.0015587711416906748
2011-12-13,0.0040052341127609
2011-12-14,-6.495673466130788e-17
2011-12-15,0.0022459459475218835
2011-12-16,0.03183513567332748
2011-12-19,-0.0029467117984661928
2011-12-20,0.0031298851681426333
2011-12-21,0.006362544256957505
2011-12-22,-0.0033895877347824652
2011-12-27,-0.004378182392289575
2011-12-28,0.004713032351820045
2011-12-29,-0.0014918685087556666
2011-12-30,-0.00808635113142815
2012-01-04,-0.008638058952109834
2012-01-05,-0.0002565987273176833
2012-01-06,-0.0014178925862535748
2012-01-10,-0.016310994562201635
2012-01-11,0.0012909257304373216
2012-01-12,-0.0009606904962942003
2012-01-13,0.0019216630458536296
2012-01-17,-0.004314113808379425
2012-01-18,-0.00964856327562065
2012-01-19,0.0013384442003994048
2012-01-20,0.005886126201637333
2012-01-23,-0.0006046826556535502
2012-01-24,-0.005862885186675145
2012-01-25,0.0037468081228036187
2012-01-26,-0.002664402765203642
2012-01-27,-0.00551470588235295
2012-01-30,0.0018305977278134872
2012-01-31,-0.0053154878162360196
2012-02-01,-0.005326466816615658
2012-02-02,0.004233917395714979
2012-02-03,0.00040753849649202245
2012-02-06,-0.0021748187290005
2012-02-07,0.0012987977063085082
2012-02-08,0.004433507694744993
2012-02-09,-0.0033867602008629347
2012-02-10,0.0022800588675035015
2012-02-13,-0.002293484137686117
2012-02-14,0.004722574146721556
2012-02-15,0.0010293077003959653
2012-02-16,-0.005057658346553205
2012-02-17,-0.0010782019032875997
2012-02-21,-0.00926678496063724
2012-02-22,-4.303899151660191e-05
2012-02-23,0.008845922245227024
2012-02-24,0.0086922519058296
2012-02-27,0.009814871713379983
2012-02-28,0.004255149619515093
2012-02-29,0.0012442283189184004
2012-03-01,-0.006981623299825115
2012-03-02,-0.0017788255077330235
2012-03-05,-0.0012140845903127052
2012-03-06,-0.0018432793985774833
2012-03-07,-0.005385989355554611
2012-03-08,0.011908112347090188
2012-03-09,-0.0021542091594522706
2012-03-12,-0.012305859119327465
2012-03-13,0.005464705043159433
2012-03-14,0.0025249817507754296
2012-03-15,-0.0015911817043072548
2012-03-16,0.004725103893607467
2012-03-19,0.0009735197237614303
2012-03-21,-0.011322012940625523
2012-03-22,-0.003644812144460099
2012-03-23,-0.0001704239607307667
2012-03-26,-0.00035378319168079524
2012-03-27,0.005373043067513
2012-03-28,0.011250243003745851
2012-03-29,0.0033558589563448295
2012-03-30,0.0006126064840957502
2012-04-02,-0.0018540572561697504
2012-04-03,-0.006510567536212816
2012-04-04,-0.0032175977482713
2012-04-05,0.0012413880285696002
2012-04-09,0.0008978103790398444
2012-04-10,-0.00032254467011609377
2012-04-11,0.0069253044311310165
2012-04-12,0.002630221485201876
2012-04-13,-0.0021504860393057974
2012-04-16,0.0013460064776381164
2012-04-17,-0.0020382281003714997
2012-04-18,-0.0038047698031313994
2012-04-19,0.0014134715815790164
2012-04-20,-0.0012832380861777406
2012-04-23,0.0029906965060775533
2012-04-24,-0.006117395733603714
2012-04-25,-0.0014006958952940702
2012-04-26,0.0051977790379829246
2012-04-27,0.002079895374046829
2012-05-01,-0.013636594900556171
2012-05-02,0.00167126239998749
2012-05-07,0.00522583567148271
2012-05-08,0.00605699482280381
2012-05-09,0.0071849126518138485
2012-05-10,-0.0009673656188411523
2012-05-11,0.0008100560299949761
2012-05-14,-0.0009629145536045648
2012-05-15,0.009317778807437956
2012-05-16,0.011196687397439928
2012-05-17,-0.004958915489576362
2012-05-18,0.0035171534465307007
2012-05-21,-0.0142124811721211
2012-05-22,0.01668044490736841
2012-05-23,0.006802738265461182
2012-05-24,-0.0167596287681137
2012-05-25,0.005375604805778712
2012-05-29,-0.010053643162525036
2012-05-30,-0.008412945085671582
2012-05-31,0.0003284184884923937
2012-06-01,0.009993347008926
2012-06-04,-0.0022973660695645003
2012-06-05,-0.013281765138899646
2012-06-06,0.026464059455318347
2012-06-07,-0.0020733627366009847
2012-06-08,0.011135794685189934
2012-06-11,-0.006404197726358982
2012-06-12,-0.0013727515498396401
2012-06-13,-0.00528110110049645
2012-06-14,0.00010316327106898996
2012-06-15,0.00522615810480001
2012-06-18,-0.0013749732618088665
2012-06-19,-0.001265921050643134
2012-06-20,-0.005237431878098384
2012-06-21,0.0006217819793235008
2012-06-22,-0.0015514434861187694
2012-06-25,0.004828330048439841
2012-06-26,0.003412342390627255
2012-06-27,-0.001404716263982185
2012-06-28,-0.0023447373850620764
2012-06-29,-0.00569806154555655
2012-07-02,0.002016318464077684
2012-07-03,0.00202140218233441
2012-07-05,0.0046917063834153
2012-07-06,-1.9194271911616642e-05
2012-07-09,0.004854818122793147
2012-07-10,0.0038096419265467667
2012-07-11,0.004869722283719527
2012-07-12,0.004282944966281448
2012-07-13,-0.00035997274040071997
2012-07-17,0.044220872977517735
2012-07-18,0.006073399517247767
2012-07-19,-0.00779251262677401
2012-07-20,0.019157815765071487
2012-07-23,0.010356609355337184
2012-07-24,0.002088063704311251
2012-07-25,0.01006776186094575
2012-07-26,0.009115651545875217
2012-07-27,-0.00446182314953789
2012-07-30,0.016644659490833734
2012-07-31,-0.006375056318926549
2012-08-01,0.0047846889952153
2012-08-02,-0.0053975942069631015
2012-08-03,-1.9382286696791712e-05
2012-08-06,-0.005397009091361047
2012-08-07,-0.027264420331239218
2012-08-08,-0.0022151892070592
2012-08-09,-0.004116763441326026
2012-08-10,0.0032170918442177413
2012-08-13,0.0011303329114727295
2012-08-14,0.0067141454004660634
2012-08-15,-0.0018544585169697116
2012-08-16,0.0085695033139123
2012-08-17,-0.0030829843616554994
2012-08-20,0.00189482404815955
2012-08-21,-0.0019481726721856238
2012-08-22,0.00045928500496509976
2012-08-23,0.007785585385153417
2012-08-24,-0.0014374374564580352
2012-08-27,-0.0005771930482744393
2012-08-28,0.004693424381665919
2012-08-29,-0.0029280274059763
2012-08-30,-0.00227855987190141
2012-08-31,-0.002185025362985785
2012-09-04,0.003614630441755775
2012-09-05,0.011994106143602183
2012-09-06,0.02284962488268575
2012-09-07,-0.004825031953769875
2012-09-10,0.0048192771084336
2012-09-11,0.003189279273827556
2012-09-12,0.015960484032042498
2012-09-13,-0.0122699386503067
2012-09-14,-0.009029985039038612
2012-09-18,-0.0201857004774907
2012-09-19,-0.011327540941639219
2012-09-20,0.008497056347007
2012-09-21,0.004016081521716139
2012-09-24,0.0010678446817869334
2012-09-25,-0.0008019707285756403
2012-09-26,0.004473123580322133
2012-09-27,-0.0010178163844442398
2012-09-28,-0.0002063296327091341
2012-10-01,0.0019206932493931231
2012-10-02,0.001981398001108033
2012-10-03,0.003980463419425212
2012-10-04,0.001246798161704193
2012-10-05,-0.0033441262714231455
2012-10-09,0.0167985821434377
2012-10-10,-0.0023511793297524
2012-10-11,-0.0005217203598657234
2012-10-12,0.0036656208166731844
2012-10-15,-0.014546713300544556
2012-10-16,-0.0008383506640574081
2012-10-17,0.003514141706877616
2012-10-18,0.008728437139727154
2012-10-19,0.001199155116911353
2012-10-22,0.007402330867405453
2012-10-23,-0.012716999322025732
2012-10-24,-0.014861243868858034
2012-10-25,-0.00937717531300693
2012-10-26,-0.0028984268708934706
2012-10-31,0.0021986087839419334
2012-11-01,-0.00030686118496756656
2012-11-02,0.0033530633864991733
2012-11-05,-0.00468770879277191
2012-11-06,-0.011004714209067148
2012-11-07,-0.004576372283709359
2012-11-08,-0.006270344361044265
2012-11-09,0.0019794551595054034
2012-11-12,-0.0009250081343079976
2012-11-13,-0.006120872197717725
2012-11-14,0.0076671257708841485
2012-11-15,-0.01202450828764505
2012-11-16,0.003563381796429291
2012-11-19,0.004717707080767504
2012-11-20,-0.0061125962716781276
2012-11-21,0.0034565676128634998
2012-11-26,-0.005792582095016717
2012-11-27,0.0016054345879696497
2012-11-28,0.004137825532455342
2012-11-29,0.0007350806766015
2012-11-30,0.0037640541335172335
2012-12-03,-8.272609858803474e-05
2012-12-04,-0.001676283194376761
2012-12-05,0.0044817898710857364
2012-12-06,0.00408272555493815
2012-12-07,0.0034264698977497124
2012-12-10,-0.0038810450636134358
2012-12-11,0.0009948004521773165
2012-12-12,-0.0007938047284160416
2012-12-13,0.0040398846862768735
2012-12-14,0.0033782636031566005
2012-12-17,0.0019792970906148174
2012-12-18,0.014790166162030417
2012-12-19,0.009641312221864318
2012-12-20,0.001597058505528381
2012-12-21,-0.013826572648492639
2012-12-26,0.00789063276378502
2012-12-27,-0.0011155994918973212
2012-12-28,-0.011026938223577632
2013-01-04,0.008704906047578691
2013-01-07,-0.027752816406612726
2013-01-08,-0.013698046611244004
2013-01-09,0.027163526789964258
2013-01-10,-0.0019812789297748833
2013-01-11,-0.0041731507417782
2013-01-15,0.0015825877651997164
2013-01-16,-0.009595867091834492
2013-01-17,-0.012086952774274302
2013-01-18,0.006460860092563476
2013-01-22,-0.01000716206020576
2013-01-23,-0.005379736755500126
2013-01-24,0.008397551471823451
2013-01-25,-0.004303753020477848
2013-01-28,-0.01208048626817035
2013-01-29,-0.01994911537740595
2013-01-30,0.0010202939059486497
2013-01-31,0.004145423065646784
2013-02-01,-0.0032852586119891496
2013-02-04,0.009723725527426784
2013-02-05,-0.005796119569717501
2013-02-07,0.0037259199329662497
2013-02-08,0.01216177396355355
2013-02-12,-0.005782724788457061
2013-02-13,-0.004352075196676035
2013-02-14,-0.0028710254321172722
2013-02-15,-0.01079552981035812
2013-02-19,-0.00504897257728215
2013-02-20,0.0005251095698039
2013-02-21,0.0008109937262104003
2013-02-22,0.006102877070619
2013-02-25,-5.890801190811921e-05
2013-02-26,-0.0019178214689517994
2013-02-27,-0.009383852471170353
2013-02-28,0.003241298266709155
2013-03-01,0.010389587612448521
2013-03-04,0.01530700354921908
2013-03-05,-0.0057182324975153485
2013-03-06,0.0015175850402172823
2013-03-07,-0.006846744887055788
2013-03-08,0.01558593504417656
2013-03-11,0.014269228748100639
2013-03-12,-0.01182030147116254
2013-03-13,0.004890157083088405
2013-03-14,0.01446476833718602
2013-03-15,-0.0076865393188683745
2013-03-18,-0.003948291687685746
2013-03-19,-0.0005798506143663829
2013-03-21,-0.006789712472809554
2013-03-22,0.0007761407413545548
2013-03-25,0.002309659676905225
2013-03-26,0.008474943912637499
2013-03-27,0.0009493854436634598
2013-03-28,0.00030913869555531347
2013-04-01,-0.014203567596194296
2013-04-02,0.02304662958219316
2013-04-03,0.015043531157802045
2013-04-04,-0.00034032758715336203
2013-04-05,0.03569911262496817
2013-04-08,-0.012067401265642534
2013-04-09,-0.020744343152573744
2013-04-10,-0.0017224039561587884
2013-04-11,0.0061562412967316885
2013-04-12,-0.015529701572186944
2013-04-15,0.005275206171503296
2013-04-16,0.0026534314535889263
2013-04-17,-0.008910892458945236
2013-04-18,-0.004173483414994576
2013-04-19,-0.0138041734553446
2013-04-22,-0.00507560467014797
2013-04-23,-0.010186581774731316
2013-04-24,-0.011610721649814918
2013-04-25,0.006231578424757101
2013-04-26,-0.0025775406800324988
2013-04-30,0.0062430033293459
2013-05-01,0.00020287429907545063
2013-05-02,0.0019061665159717301
2013-05-07,-0.0024571027120702835
2013-05-08,-0.004684570325655149
2013-05-09,0.0010596824883508313
2013-05-10,-0.0014962697350814
2013-05-13,-0.002132851383523892
2013-05-14,0.0057543285486844915
2013-05-15,-0.019533365308775124
2013-05-16,-0.00554306373629388
2013-05-17,-0.0021802524845706724
2013-05-20,0.0017797814902262002
2013-05-21,0.0120766680797666
2013-05-22,0.0075812839338538895
2013-05-23,-0.013232345140211113
2013-05-24,0.002993413904771945
2013-05-28,-0.012233560766569198
2013-05-29,-0.016465361481978753
2013-05-30,0.019792676677566408
2013-05-31,-0.0031402229308128936
2013-06-03,-0.000296397078303659
2013-06-04,0.01582068157919661
2013-06-05,-0.0013778446148680797
2013-06-06,-0.010614804916385164
2013-06-07,0.026112614926904542
2013-06-10,-0.004192765540625388
2013-06-11,-0.0041529375096478315
2013-06-12,3.483673377865926e-05
2013-06-13,0.0005324750405232698
2013-06-14,-0.017109885785406766
2013-06-17,-0.01470885306493777
2013-06-18,-0.0011793163878207093
2013-06-19,-0.002986996255006647
2013-06-20,0.002851540226736036
2013-06-21,-0.016678861116536742
2013-06-24,-0.005037277198705299
2013-06-25,-0.011897811148037266
2013-06-26,-0.012616926086405227
2013-06-27,0.00956335247056388
2013-06-28,0.0015392897855773073
2013-07-01,0.00413225078555873
2013-07-02,0.005491310037626521
2013-07-03,-0.013780901733165183
2013-07-05,-0.0060931871781598505
2013-07-08,-0.0013704685489171024
2013-07-09,0.0073474301596178895
2013-07-10,0.007566385853780156
2013-07-11,-0.00581011676223695
2013-07-12,0.0009946047631716364
2013-07-16,0.004768310999724683
2013-07-17,0.0016254235247436
2013-07-18,-0.002986398151093269
2013-07-19,-0.004745442305148907
2013-07-22,-0.00205710442885187
2013-07-23,0.0007050963915625989
2013-07-24,0.006949147844493325
2013-07-25,-0.009404573461094879
2013-07-26,-0.0018712271674194512
2013-07-29,-0.0026284097747388997
2013-07-30,0.014049389251181993
2013-07-31,-0.009902807739703368
2013-08-01,0.002590082556552043
2013-08-02,0.0044709583278711735
2013-08-05,-0.003703461244611167
2013-08-06,0.0007796693631489668
2013-08-07,0.0015878142275293685
2013-08-08,-0.0186758895978487
2013-08-09,0.004506553374797014
2013-08-12,0.007127785959416917
2013-08-13,0.00577460944955505
2013-08-14,0.0010133735076890396
2013-08-15,0.005462833447131144
2013-08-16,-0.0039789627969169
2013-08-19,0.0030353093352517737
2013-08-20,-0.005270678269087679
2013-08-21,0.0033177504831131835
2013-08-22,0.0024470385727675013
2013-08-23,0.00565709481433898
2013-08-26,-0.010954508011768765
2013-08-27,-0.002508933066267787
2013-08-28,0.0034473280174815504
2013-08-29,0.005518863038986145
2013-08-30,0.002809315993314191
2013-09-03,-0.005484323687976016
2013-09-04,0.003050292313182645
2013-09-05,-0.0011756453382775582
2013-09-06,0.004409706985102019
2013-09-09,0.008849590619394842
2013-09-10,-0.004244371940391297
2013-09-11,-0.003115360557048894
2013-09-12,0.0021371752165449693
2013-09-13,0.00010882864498520028
2013-09-17,-0.0027650777026358587
2013-09-18,-0.0028209990325837172
2013-09-19,0.008819969860631115
2013-09-20,0.001460668951409295
2013-09-24,-0.0006744005865833087
2013-09-25,-0.00812336660669114
2013-09-26,0.00131571253236841
2013-09-27,-0.0026505666636282336
2013-09-30,0.0058206542752279
2013-10-01,0.0020349454146116166
2013-10-02,0.0021793940757865674
2013-10-03,-0.0030169215882897
2013-10-04,0.0015584724594455998
2013-10-07,0.00044659365866316775
2013-10-08,0.009879685895480207
2013-10-09,0.01373008252130495
2013-10-10,-0.00313463569164185
2013-10-11,0.0001407428421886011
2013-10-15,-0.0008569055099896218
2013-10-16,0.0010811009862508381
2013-10-17,-0.00169144934487895
2013-10-18,0.01651415258448725
2013-10-21,-0.005833595852820005
2013-10-22,0.0044031289948704855
2013-10-23,-0.003345910036100049
2013-10-24,0.00489134713084205
2013-10-25,-0.004462321985408253
2013-10-28,0.013114544654341717
2013-10-29,0.002987213403880034
2013-10-30,0.0050335570469799
2013-10-31,-0.00394558521689688
2013-11-01,-0.003528556280118755
2013-11-05,0.0005748179565628854
2013-11-06,-0.0003509634412434213
2013-11-07,0.004176804287827008
2013-11-08,0.004012099300588713
2013-11-11,0.0017099303696291304
2013-11-12,0.0019461985684060632
2013-11-13,-0.0020539120905897768
2013-11-14,0.0025657926785716432
2013-11-15,0.0062799109143015334
2013-11-18,-0.002052522488307595
2013-11-19,0.0028159573619551703
2013-11-20,-0.0017936750470609144
2013-11-21,0.00361541871852417
2013-11-22,0.0010694563228216243
2013-11-25,-0.0032185452184781667
2013-11-26,0.002554960816679223
2013-11-27,-0.0007120296388408475
2013-11-29,-0.0023685337772727916
2013-12-02,0.0022059018238032254
2013-12-03,0.0021531169370491094
2013-12-04,-0.003116601233244125
2013-12-05,-0.0020892471678380974
2013-12-06,0.003197745895495152
2013-12-09,-0.0006548547241856349
2013-12-10,-0.00015807917355835507
2013-12-11,0.00030300709047198005
2013-12-12,-0.005591350079149745
2013-12-13,0.0023497521363185555
2013-12-16,0.005218847049854117
2013-12-17,0.0002961542796307082
2013-12-18,-0.005963228528804709
2013-12-19,0.0011123903463947705
2013-12-20,-0.000540849056374733
2013-12-24,-0.006767000112183985
2013-12-26,0.0027917920491659087
2013-12-27,-0.007567316221719159
2013-12-30,0.0028507391233546036
2014-01-06,-0.0010084476943890827
2014-01-07,0.0017303895903578838
2014-01-08,0.003082879863794199
2014-01-09,-0.0063017258257114525
2014-01-10,0.00223732793057586
2014-01-14,-0.0026519614839689443
2014-01-15,0.0023618826964071837
2014-01-16,-0.0052609841935379546
2014-01-17,-0.00142680639153525
2014-01-21,0.0024900675173789195
2014-01-22,-0.003943497763314748
2014-01-23,0.000645335660169128
2014-01-24,-0.0013441092123871756
2014-01-27,0.001897881402200067
2014-01-28,0.0015136042905523344
2014-01-29,-0.0004707519275631662
2014-01-30,-0.002720984566936871
2014-01-31,0.0060355937432054006
2014-02-03,0.00302514093591921
2014-02-04,0.004501152889212424
2014-02-05,-0.0003418646664487589
2014-02-06,-0.002472391970735988
2014-02-07,-0.008640621960184967
2014-02-10,-0.008048729195106165
2014-02-12,0.0022810231788362332
2014-02-13,0.020792326951541484
2014-02-14,0.013458175124753148
2014-02-18,0.004651511654623134
2014-02-19,0.0068907758882539305
2014-02-20,0.0018755091603685917
2014-02-21,-0.00435107789752029
2014-02-24,0.009620118087792624
2014-02-25,0.0019420017119036834
2014-02-26,-0.0022041085822835003
2014-02-27,-0.00111368134712866
2014-02-28,0.003186938511094632
2014-03-03,-0.010194090422734517
2014-03-04,0.004556252989638005
2014-03-05,0.0029504214652902837
2014-03-06,0.0032773721206879255
2014-03-07,0.0014692181306584333
2014-03-10,-0.0001696073728156
2014-03-11,0.002157727853968695
2014-03-12,0.0020023683178729277
2014-03-13,0.003495497572932084
2014-03-14,0.004180217595882892
2014-03-17,0.003528195536562806
2014-03-18,0.009769733079736024
2014-03-19,0.006343248267876968
2014-03-20,0.005779732467902971
2014-03-24,-0.016116097502382534
2014-03-25,-0.006308424307880631
2014-03-26,-0.0030554705945190002
2014-03-27,-0.003970087292247865
2014-03-28,-0.007116100887031874
2014-03-31,0.0008331566193120863
2014-04-01,0.005344457905298666
2014-04-02,-0.000388389754531716
2014-04-03,0.007411913010676825
2014-04-04,0.0021039209071218082
2014-04-07,0.008855238594981734
2014-04-08,-7.137957339513508e-05
2014-04-09,0.013640363795873082
2014-04-10,0.017310344647675002
2014-04-11,-0.0022324471456863196
2014-04-14,0.0014885842219442328
2014-04-15,0.0011742936628628426
2014-04-16,-0.007247393453886016
2014-04-17,0.0031129390568606806
2014-04-21,0.011668182338805216
2014-04-22,0.012127371951637999
2014-04-23,-0.00052966101694915
2014-04-24,0.006653593720937775
2014-04-25,0.0009319530307475964
2014-04-28,-0.00319444337741079
2014-04-30,-0.00018384806849762328
2014-05-01,-0.0007591829497981253
2014-05-02,-0.004263446079630744
2014-05-07,-0.004378977138285258
2014-05-08,-0.0004678079974163162
2014-05-09,-0.002706074095604301
2014-05-12,0.0023538048564419167
2014-05-13,-1.5810131900994683e-05
2014-05-14,-0.0022877571077982804
2014-05-15,0.0018483054198944501
2014-05-16,0.003539563677626305
2014-05-19,0.007385387476001468
2014-05-20,-0.002230888512687367
2014-05-21,0.004713117555709417
2014-05-22,0.0047134700307132835
2014-05-23,-0.00014800995845503642
2014-05-27,0.008613664764990717
2014-05-28,-0.0032374260307667753
2014-05-29,-0.002234228694204885
2014-05-30,0.00011924974864796012
2014-06-02,0.0044514058271889105
2014-06-03,-0.0006024283260428083
2014-06-04,-0.0011781123506059699
2014-06-05,0.002250537843479215
2014-06-06,0.008248880717228834
2014-06-09,0.0005226957077148348
2014-06-10,0.005970388651719816
2014-06-11,-0.002773251222288343
2014-06-12,-0.0025303697391509676
2014-06-13,-0.004887598524797569
2014-06-16,0.00014479754505723925
2014-06-17,0.0
2014-06-18,0.0028608105050354406
2014-06-19,-0.001102233859743425
2014-06-20,-0.00350357714063307
2014-06-23,0.002288518582027287
2014-06-24,0.0002975928924763404
2014-06-25,-0.0008149537712836667
2014-06-26,-0.0026081775931020897
2014-06-27,-0.0029967986845122517
2014-06-30,0.0014736143210195164
2014-07-01,-0.0044241441860990065
2014-07-02,0.0013578612188340135
2014-07-03,-0.00312360721869786
2014-07-07,-0.0006518375986914395
2014-07-08,-0.00270357448797069
2014-07-09,0.0022987165644050554
2014-07-10,-0.005022642525450595
2014-07-11,0.0017211085634318462
2014-07-14,0.0003107341595719
2014-07-15,-0.012373287102517918
2014-07-16,-0.0007667334808532627
2014-07-17,0.002874404594240377
2014-07-18,-0.0015527333734526249
2014-07-22,0.007048291641008205
2014-07-23,0.0013495058399109847
2014-07-24,-0.000931680859306175
2014-07-25,-0.0001325027870277551
2014-07-28,0.0025902135123691
2014-07-29,-0.0003024861966187246
2014-07-30,0.0023542602167162586
2014-07-31,-0.0038492769126502666
2014-08-01,-0.004250067318446675
2014-08-04,0.004320826151194292
2014-08-05,-0.0018503109296359455
2014-08-06,-0.0009577369092610404
2014-08-07,0.0014512014525404002
2014-08-08,-0.003429332679846217
2014-08-11,-0.0028534426000747597
2014-08-12,-0.00010034900742965
2014-08-13,0.0007943322989597334
2014-08-14,0.003382687249387138
2014-08-15,-0.0022023872158414247
2014-08-18,0.006507421374259645
2014-08-19,0.0018913708272035364
2014-08-20,-0.001276120245037653
2014-08-21,-0.007033971839021633
2014-08-22,0.0029313805787190977
2014-08-25,0.0016372232496905
2014-08-26,0.004582523064901385
2014-08-27,-0.0005020080321285
2014-08-28,-0.0008288869708070665
2014-08-29,0.0003130462389830333
2014-09-02,-0.0075272879672508754
2014-09-03,0.0015572831765910252
2014-09-04,0.0004063091390272835
2014-09-05,0.0009322645166537835
2014-09-08,0.0021486506408368478
2014-09-09,0.003137771696743433
2014-09-10,-0.0022898801192466757
2014-09-11,-0.0032860506649198076
2014-09-12,0.00047584349598200974
2014-09-16,0.00315349304555365
2014-09-17,0.00519442773889313
2014-09-18,0.012226583060344506
2014-09-19,-0.0005856789199735002
2014-09-22,0.0039700415124408065
2014-09-24,0.004865492887353294
2014-09-25,-0.008503786976866108
2014-09-26,-0.0030360087212374307
2014-09-29,0.0013392624244135264
2014-09-30,0.008643279696279068
2014-10-01,0.0038848546529974583
2014-10-02,0.00020449933643871057
2014-10-03,0.0065705425069332996
2014-10-06,0.01164148772600914
2014-10-07,-0.0011298698476848816
